213.180.203.2 - - [06/Dec/2020:05:59:55 +0300] "GET / HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
188.73.148.231 - - [06/Dec/2020:11:03:45 +0300] "GET /wp-content/uploads/2016/04/kronos_at_mars_cc_by_macrebisz.jpg HTTP/2" 200 689920 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
188.73.148.231 - - [06/Dec/2020:11:03:45 +0300] "GET /wp-content/themes/flat/assets/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/2" 200 56780 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
188.73.148.231 - - [06/Dec/2020:11:03:46 +0300] "GET /wp-content/uploads/2016/03/cropped-Lamp-192x192.png HTTP/2" 200 10996 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
188.73.148.231 - - [06/Dec/2020:11:03:46 +0300] "GET /wp-content/uploads/2016/03/cropped-Lamp-32x32.png HTTP/2" 200 1393 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
185.87.196.23 - - [06/Dec/2020:11:24:01 +0300] "POST /wp-cron.php?doing_wp_cron=1607243041.2171900272369384765625 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607243041.2171900272369384765625" "WordPress/5.4.2; https://weblampa.ru"
13.66.139.75 - - [06/Dec/2020:11:24:00 +0300] "GET /topics/itil-itsm HTTP/1.1" 403 1102 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
13.66.139.75 - - [06/Dec/2020:11:24:02 +0300] "GET /topics/itil-itsm HTTP/1.0" 403 1082 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.180.203.2 - - [06/Dec/2020:11:27:03 +0300] "GET / HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
213.180.203.184 - - [06/Dec/2020:11:27:04 +0300] "GET / HTTP/1.1" 200 24756 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
66.249.64.163 - - [06/Dec/2020:11:29:00 +0300] "GET /favicon.ico HTTP/1.1" 404 1237 "-" "Googlebot-Image/1.0"
66.249.64.160 - - [06/Dec/2020:11:30:44 +0300] "GET /favicon.ico HTTP/1.1" 404 1237 "-" "Googlebot-Image/1.0"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /it-poleznyashki/spravochnik-po-nastroykam-bios.html HTTP/2" 200 56530 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/75021.css HTTP/1.1" 200 17546 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/348fa.css HTTP/1.1" 200 27963 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/f6b37.js HTTP/1.1" 200 46427 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/uploads/2016/03/Lamplogo1.png HTTP/1.1" 200 9627 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.4.2 HTTP/1.1" 200 4276 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/f8767.js HTTP/1.1" 200 440 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/c2bba.js HTTP/1.1" 200 505 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/0661a.js HTTP/1.1" 200 1564 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/72637.js HTTP/1.1" 200 2064 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/cache/minify/46863.js HTTP/1.1" 200 3878 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:32 +0300] "GET /wp-content/uploads/2016/04/kronos_at_mars_cc_by_macrebisz.jpg HTTP/1.1" 200 689920 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:33 +0300] "GET /wp-content/themes/flat/assets/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 200 56780 "https://weblampa.ru/wp-content/cache/minify/348fa.css" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
95.55.204.189 - - [06/Dec/2020:11:36:35 +0300] "GET /wp-content/uploads/2016/03/cropped-Lamp-32x32.png HTTP/1.1" 200 1393 "https://weblampa.ru/it-poleznyashki/spravochnik-po-nastroykam-bios.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 YaBrowser/20.11.2.80 Yowser/2.5 Safari/537.36"
168.119.51.159 - - [06/Dec/2020:11:37:41 +0300] "GET /robots.txt HTTP/1.1" 200 206 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
185.87.196.23 - - [06/Dec/2020:11:37:42 +0300] "POST /wp-cron.php?doing_wp_cron=1607243861.9928529262542724609375 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607243861.9928529262542724609375" "WordPress/5.4.2; https://weblampa.ru"
168.119.51.159 - - [06/Dec/2020:11:37:41 +0300] "GET /topics/win/feed HTTP/1.1" 200 7329 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
77.120.37.148 - - [06/Dec/2020:11:38:27 +0300] "GET /win/d1-83-d1-81-d1-82-d0-b0-d0-bd-d0-be-d0-b2-d0-ba-d0-b0-net-framework-3-5-d0-b2-windows-10-d0-be-d1-88-d0-b8-d0-b1-d0-ba-d0-b0-0x800f081f.html HTTP/2" 200 10175 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
3.101.153.69 - - [06/Dec/2020:11:38:58 +0300] "GET / HTTP/1.1" 302 682 "http://weblampa.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.14 Safari/537.36"
194.213.123.252 - - [06/Dec/2020:11:38:58 +0300] "GET / HTTP/1.0" 200 129580 "https://weblampa.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.14 Safari/537.36"
194.213.123.252 - - [06/Dec/2020:11:38:59 +0300] "GET /win/d1-83-d1-81-d1-82-d0-b0-d0-bd-d0-be-d0-b2-d0-ba-d0-b0-net-framework-3-5-d0-b2-windows-10-d0-be-d1-88-d0-b8-d0-b1-d0-ba-d0-b0-0x800f081f.html HTTP/1.0" 200 35148 "https://weblampa.ru/win/d1-83-d1-81-d1-82-d0-b0-d0-bd-d0-be-d0-b2-d0-ba-d0-b0-net-framework-3-5-d0-b2-windows-10-d0-be-d1-88-d0-b8-d0-b1-d0-ba-d0-b0-0x800f081f.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.14 Safari/537.36"
213.151.12.238 - - [06/Dec/2020:11:42:00 +0300] "GET /wp-content/uploads/2016/04/kronos_at_mars_cc_by_macrebisz.jpg HTTP/1.1" 200 689920 "https://weblampa.ru/nix/kak-zavershit-seans-drugogo-polzova.html" "Mozilla/5.0 (Linux; Android 8.1.0; 5033D_RU) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36"
104.214.79.46 - - [06/Dec/2020:11:43:23 +0300] "POST /config.bak.php HTTP/1.1" 302 682 "-" "python-requests/2.24.0"
104.214.79.46 - - [06/Dec/2020:11:43:28 +0300] "GET /config.bak.php HTTP/1.1" 403 1228 "-" "python-requests/2.24.0"
104.214.79.46 - - [06/Dec/2020:11:43:37 +0300] "POST /config.bak.php HTTP/1.1" 403 1228 "-" "python-requests/2.24.0"
168.119.51.159 - - [06/Dec/2020:11:46:40 +0300] "GET /topics/nix/freebsd/feed HTTP/1.1" 200 1831 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
17.58.99.187 - - [06/Dec/2020:11:54:24 +0300] "GET /robots.txt HTTP/1.1" 200 206 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.58.98.12 - - [06/Dec/2020:11:54:24 +0300] "GET /it-poleznyashki/6-klyuchevyih-shagov-dlya-zashhityi-korporativ.html HTTP/1.1" 200 27806 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
141.8.142.90 - - [06/Dec/2020:11:57:06 +0300] "GET / HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
213.180.203.184 - - [06/Dec/2020:11:57:06 +0300] "GET / HTTP/1.1" 200 24756 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
185.87.196.23 - - [06/Dec/2020:12:01:42 +0300] "POST /wp-cron.php?doing_wp_cron=1607245302.4460508823394775390625 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607245302.4460508823394775390625" "WordPress/5.4.2; https://weblampa.ru"
18.206.173.37 - - [06/Dec/2020:12:01:42 +0300] "GET /sellers.json HTTP/2" 404 8795 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
66.249.64.191 - - [06/Dec/2020:12:07:58 +0300] "GET /robots.txt HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.167 - - [06/Dec/2020:12:07:58 +0300] "GET /robots.txt HTTP/1.1" 200 180 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.191 - - [06/Dec/2020:12:07:59 +0300] "GET /transwiz/ HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.87.196.23 - - [06/Dec/2020:12:08:00 +0300] "POST /wp-cron.php?doing_wp_cron=1607245680.4173660278320312500000 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607245680.4173660278320312500000" "WordPress/5.4.2; https://weblampa.ru"
66.249.64.167 - - [06/Dec/2020:12:08:00 +0300] "GET /transwiz/ HTTP/1.1" 404 8012 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
173.198.233.114 - - [06/Dec/2020:12:15:57 +0300] "GET /wp-content/plugins/background-image-cropper/content-post.php HTTP/1.1" 302 682 "http://site.ru" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4"
173.198.233.114 - - [06/Dec/2020:12:15:58 +0300] "GET /wp-content/plugins/background-image-cropper/content-post.php HTTP/2" 404 22610 "http://site.ru" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4"
44.239.7.88 - - [06/Dec/2020:12:16:36 +0300] "POST /xmlrpc.php HTTP/1.1" 403 1081 "-" "Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/10.1 Chrome/71.0.3578.99 Mobile Safari/537.36 wp-android/16.1"
168.119.51.156 - - [06/Dec/2020:12:17:09 +0300] "GET /robots.txt HTTP/1.1" 200 206 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
168.119.51.156 - - [06/Dec/2020:12:17:10 +0300] "GET /it-poleznyashki/izmenenie-mac-adresa-v-redaktore-reestra.html/feed HTTP/1.1" 200 1811 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
66.249.64.160 - - [06/Dec/2020:12:17:59 +0300] "GET /%D0%BE%D1%82%D0%B2%D0%BB%D0%B5%D1%87%D1%91%D0%BD%D0%BD%D0%BE%D0%B5/breaking-bad-generator/ HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.160 - - [06/Dec/2020:12:18:00 +0300] "GET /%D0%BE%D1%82%D0%B2%D0%BB%D0%B5%D1%87%D1%91%D0%BD%D0%BD%D0%BE%D0%B5/breaking-bad-generator/ HTTP/1.1" 404 8012 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
141.8.142.90 - - [06/Dec/2020:12:27:27 +0300] "GET / HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
213.180.203.184 - - [06/Dec/2020:12:27:28 +0300] "GET / HTTP/1.1" 200 24756 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
185.87.196.23 - - [06/Dec/2020:12:28:02 +0300] "POST /wp-cron.php?doing_wp_cron=1607246882.3881158828735351562500 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607246882.3881158828735351562500" "WordPress/5.4.2; https://weblampa.ru"
66.249.64.163 - - [06/Dec/2020:12:28:02 +0300] "GET /it-poleznyashki/ip-calc.html HTTP/1.1" 200 9698 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.87.196.23 - - [06/Dec/2020:12:35:04 +0300] "POST /wp-cron.php?doing_wp_cron=1607247304.2896649837493896484375 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607247304.2896649837493896484375" "WordPress/5.4.2; https://weblampa.ru"
66.249.64.167 - - [06/Dec/2020:12:35:00 +0300] "GET /it-poleznyashki/spravochnik-po-nastroykam-bios.html HTTP/1.1" 200 56490 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.163 - - [06/Dec/2020:12:35:51 +0300] "GET /favicon.ico HTTP/1.1" 404 1237 "-" "Googlebot-Image/1.0"
54.167.204.95 - - [06/Dec/2020:12:37:19 +0300] "GET /feed HTTP/1.1" 200 17819 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
208.109.14.224 - - [06/Dec/2020:12:48:03 +0300] "POST /xmlrpc.php HTTP/1.1" 403 1084 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SM-J500M Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36 wp-android/16.1"
66.249.64.163 - - [06/Dec/2020:12:51:08 +0300] "GET /comments/feed HTTP/1.1" 200 1829 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.134.124.40 - - [06/Dec/2020:12:56:35 +0300] "POST /xmlrpc.php HTTP/1.1" 302 682 "-" "Mozilla/5.0 (Linux; U; Android 4.1.1; en-us; BroadSign Xpress 1.0.15-6 B- (720) Build/JRO03H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30 wp-android/16.1"
185.87.196.23 - - [06/Dec/2020:12:56:35 +0300] "POST /wp-cron.php?doing_wp_cron=1607248595.7552890777587890625000 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607248595.7552890777587890625000" "WordPress/5.4.2; https://weblampa.ru"
5.134.124.40 - - [06/Dec/2020:12:56:35 +0300] "GET /xmlrpc.php HTTP/1.1" 403 1082 "-" "Mozilla/5.0 (Linux; U; Android 4.1.1; en-us; BroadSign Xpress 1.0.15-6 B- (720) Build/JRO03H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30 wp-android/16.1"
66.249.64.167 - - [06/Dec/2020:12:57:58 +0300] "GET /%D0%B7%D0%B0%D1%87%D0%B5%D0%BC-%D0%BD%D1%83%D0%B6%D0%BD%D1%8B-%D0%BB%D0%B8%D0%BD%D0%B8%D0%B8-%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8-%D0%BF%D1%80%D0%B8-%D0%BE%D0%B1%D1%80%D0%B0%D0%B1/ HTTP/1.1" 404 8012 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
213.180.203.184 - - [06/Dec/2020:13:05:17 +0300] "GET / HTTP/1.1" 302 682 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
213.180.203.184 - - [06/Dec/2020:13:05:18 +0300] "GET / HTTP/1.1" 200 24756 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"
66.249.64.163 - - [06/Dec/2020:13:08:15 +0300] "GET /robots.txt HTTP/1.1" 200 180 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.87.196.23 - - [06/Dec/2020:13:08:15 +0300] "POST /wp-cron.php?doing_wp_cron=1607249295.3650369644165039062500 HTTP/1.1" 200 - "https://weblampa.ru/wp-cron.php?doing_wp_cron=1607249295.3650369644165039062500" "WordPress/5.4.2; https://weblampa.ru"
66.249.64.160 - - [06/Dec/2020:13:08:15 +0300] "GET /nix/kak-zavershit-seans-drugogo-polzova.html HTTP/1.1" 200 10218 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
78.47.51.219 - - [06/Dec/2020:13:10:35 +0300] "GET /robots.txt HTTP/1.1" 200 206 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
78.47.51.219 - - [06/Dec/2020:13:10:35 +0300] "GET /feed HTTP/1.1" 200 17819 "-" "Mozilla/5.0 (compatible; um-IC/1.0; mailto: techinfo@ubermetrics-technologies.com; Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /it-poleznyashki/ssh-server-refused-our-key.html HTTP/2" 200 12115 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/75021.css HTTP/2" 200 17546 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/348fa.css HTTP/2" 200 27963 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/f6b37.js HTTP/2" 200 46427 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/Lamplogo1.png HTTP/2" 200 9627 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/putty-gen1.jpg HTTP/2" 200 22013 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/putty-gen2.jpg HTTP/2" 200 24713 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/putty-gen3.jpg HTTP/2" 200 45009 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/pscp.jpg HTTP/2" 200 198899 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/uploads/2016/03/pscp-dl.jpg HTTP/2" 200 27554 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/f8767.js HTTP/2" 200 440 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/c2bba.js HTTP/2" 200 505 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
2.92.195.15 - - [06/Dec/2020:13:11:29 +0300] "GET /wp-content/cache/minify/0661a.js HTTP/2" 200 1564 "https://weblampa.ru/it-poleznyashki/ssh-server-refused-our-key.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"
